district_id,province_name,district_name,pi_scenario,year,month,V_TR,A_d,V_in_day,rate_pp_year,daily_rate,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.40.25_1,Istanbul,Kartal,high,2028,8,0.7604649293442438,7095480,32496.601224981023,3.858537867424856e-4,1.0703219037085908e-6,3.2109605559993426e-6,1.6716641364809814,1.0124754719962425,0.25,31,3,0.034433950563359815,0.10330185169007947,1.0674524674641543,1.0674524674641543,0.09814529397583183,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2028,9,0.7604649293442438,7095480,26764.73910890727,3.858537867424856e-4,1.0703219037085908e-6,3.2109605559993426e-6,1.3768102756615694,1.0124754719962425,0.25,30,3,0.0283603721182037,0.08508111635461109,0.850811163546111,0.850811163546111,0.08156221894495796,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2028,10,0.7604649293442438,7095480,25524.709725328677,3.858537867424856e-4,1.0703219037085908e-6,3.2109605559993426e-6,1.3130216771444592,1.0124754719962425,0.25,31,3,0.027046415923349856,0.08113924777004956,0.8384388936238455,0.8384388936238455,0.07793471303025346,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2028,11,0.7604649293442438,7095480,15299.117594356516,3.858537867424856e-4,1.0703219037085908e-6,3.2109605559993426e-6,0.7870049555407285,1.0124754719962425,0.25,30,3,0.016211204835234527,0.04863361450570358,0.4863361450570358,0.4863361450570358,0.047469941030222396,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2028,12,0.7604649293442438,7095480,12177.83654940464,3.858537867424856e-4,1.0703219037085908e-6,3.2109605559993426e-6,0.6264425155919956,1.0124754719962425,0.25,31,3,0.012903842429789996,0.03871152728936999,0.4000191153234898,0.4000191153234898,0.037971811999001015,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2029,1,0.7604649293442438,7095480,12207.90459216941,3.858537867424856e-4,1.0709471924263554e-6,3.2128364161332357e-6,0.6279892517689902,1.013066966468568,0.25,31,3,0.012943260144672673,0.03882978043401802,0.40124106448485286,0.40124106448485286,0.03808556813132946,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2029,2,0.7604649293442438,7095480,10110.29801471767,3.858537867424856e-4,1.0709471924263554e-6,3.2128364161332357e-6,0.520085854004514,1.013066966468568,0.25,28,3,0.01071930210108268,0.03215790630324804,0.30014045883031504,0.30014045883031504,0.031646339140919855,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2029,3,0.7604649293442438,7095480,11210.146706425014,3.858537867424856e-4,1.0709471924263554e-6,3.2128364161332357e-6,0.5766633896290498,1.013066966468568,0.25,31,3,0.011885401297637451,0.03565620389291236,0.368447440226761,0.368447440226761,0.035028009924506054,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2029,4,0.7604649293442438,7095480,15317.469086139887,3.858537867424856e-4,1.0709471924263554e-6,3.2128364161332357e-6,0.7879489782849164,1.013066966468568,0.25,30,3,0.01624013241937195,0.048720397258115854,0.48720397258115855,0.48720397258115855,0.04755260062372979,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2029,5,0.7604649293442438,7095480,20719.133794331512,3.858537867424856e-4,1.0709471924263554e-6,3.2128364161332357e-6,1.0658170884747757,1.013066966468568,0.25,31,3,0.021967171896504472,0.06590151568951343,0.6809823287916387,0.6809823287916387,0.06377693696569586,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2029,6,0.7604649293442438,7095480,24081.086776417,3.858537867424856e-4,1.0709471924263554e-6,3.2128364161332357e-6,1.2387599814800696,1.013066966468568,0.25,30,3,0.02553163553666123,0.07659490660998368,0.7659490660998368,0.7659490660998368,0.0737349985541006,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2029,7,0.7604649293442438,7095480,27367.01162134191,3.858537867424856e-4,1.0709471924263554e-6,3.2128364161332357e-6,1.407791895937949,1.013066966468568,0.25,31,3,0.029015491407470288,0.08704647422241087,0.8994802336315789,0.8994802336315789,0.08336550523214037,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2029,8,0.7604649293442438,7095480,32496.601224981023,3.858537867424856e-4,1.0709471924263554e-6,3.2128364161332357e-6,1.6716641364809814,1.013066966468568,0.25,31,3,0.03445406705933905,0.10336220117801716,1.0680760788395105,1.0680760788395105,0.09819971880326284,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2029,9,0.7604649293442438,7095480,26764.73910890727,3.858537867424856e-4,1.0709471924263554e-6,3.2128364161332357e-6,1.3768102756615694,1.013066966468568,0.25,30,3,0.028376940397542887,0.08513082119262867,0.8513082119262867,0.8513082119262867,0.08160786861158054,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2029,10,0.7604649293442438,7095480,25524.709725328677,3.858537867424856e-4,1.0709471924263554e-6,3.2128364161332357e-6,1.3130216771444592,1.013066966468568,0.25,31,3,0.027062216582532824,0.08118664974759847,0.8389287140585175,0.8389287140585175,0.07797841971238528,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2029,11,0.7604649293442438,7095480,15299.117594356516,3.858537867424856e-4,1.0709471924263554e-6,3.2128364161332357e-6,0.7870049555407285,1.013066966468568,0.25,30,3,0.016220675506811597,0.04866202652043479,0.48662026520434787,0.48662026520434787,0.04749700394383194,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2029,12,0.7604649293442438,7095480,12177.83654940464,3.858537867424856e-4,1.0709471924263554e-6,3.2128364161332357e-6,0.6264425155919956,1.013066966468568,0.25,31,3,0.012911380922763026,0.03873414276828908,0.4002528086056538,0.4002528086056538,0.037993568481188844,0.33,1.32
