district_id,province_name,district_name,pi_scenario,year,month,V_TR,pi_global,seasonal_multiplier,M_climate,eta,rho,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.10.4_1,Artvin,Hopa,high,2087,6,0.06705690518671184,96.21927562873026,1.2494033544433176,1.857831839655526,0.25,1.0911248368792599,30,7,2.451209092179681,17.15846364525777,73.53627276539044,73.53627276539044,0.9999999646675364,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2087,7,0.06705690518671184,96.21927562873026,1.4337240087847871,1.857831839655526,0.25,1.0911248368792599,31,7,2.81282847009437,19.68979929066059,87.19768257292547,87.19768257292547,0.9999999971892073,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2087,8,0.06705690518671184,96.21927562873026,1.5342554185233497,1.857831839655526,0.25,1.0911248368792599,31,7,3.0100614171041866,21.070429919729307,93.31190393022979,93.31190393022979,0.9999999992933106,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2087,9,0.06705690518671184,96.21927562873026,1.3207324366221658,1.857831839655526,0.25,1.0911248368792599,30,7,2.5911498840399108,18.138049188279375,77.73449652119731,77.73449652119731,0.9999999867338372,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2087,10,0.06705690518671184,96.21927562873026,1.243603460048037,1.857831839655526,0.25,1.0911248368792599,31,7,2.439830257774576,17.07881180442203,75.63473799101186,75.63473799101186,0.9999999617381226,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2087,11,0.06705690518671184,96.21927562873026,0.7251823004971923,1.857831839655526,0.25,1.0911248368792599,30,7,1.42273785494878,9.95916498464146,42.6821356484634,42.6821356484634,0.9999527077907172,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2087,12,0.06705690518671184,96.21927562873026,0.6541469635058071,1.857831839655526,0.25,1.0911248368792599,31,7,1.2833733628653463,8.983613540057425,39.78457424882574,39.78457424882574,0.9998745512864713,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2088,1,0.06705690518671184,96.63244668586808,0.6281034622015411,1.83913888511885,0.25,1.0911248368792599,31,7,1.2251179316617946,8.575825521632563,37.978655881515635,37.978655881515635,0.9998113893124646,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2088,2,0.06705690518671184,96.63244668586808,0.6545846179366359,1.83913888511885,0.25,1.0911248368792599,29,7,1.2767695156675254,8.937386609672679,37.02631595435824,37.02631595435824,0.9998686160505491,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2088,3,0.06705690518671184,96.63244668586808,0.6517097770197132,1.83913888511885,0.25,1.0911248368792599,31,7,1.2711621287162542,8.89813490101378,39.40602599020388,39.40602599020388,0.9998633564573011,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2088,4,0.06705690518671184,96.63244668586808,0.8013462854757657,1.83913888511885,0.25,1.0911248368792599,30,7,1.5630286455767337,10.941200519037137,46.890859367302014,46.890859367302014,0.9999822868015131,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2088,5,0.06705690518671184,96.63244668586808,1.103207914941687,1.83913888511885,0.25,1.0911248368792599,31,7,2.151810776856699,15.062675437996894,66.70613408255768,66.70613408255768,0.9999997126817751,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2088,6,0.06705690518671184,96.63244668586808,1.2494033544433176,1.83913888511885,0.25,1.0911248368792599,30,7,2.4369654770598235,17.058758339418763,73.1089643117947,73.1089643117947,0.9999999609630943,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2088,7,0.06705690518671184,96.63244668586808,1.4337240087847871,1.83913888511885,0.25,1.0911248368792599,31,7,2.796483538014106,19.575384766098743,86.6909896784373,86.6909896784373,0.999999996848492,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2088,8,0.06705690518671184,96.63244668586808,1.5342554185233497,1.83913888511885,0.25,1.0911248368792599,31,7,2.992570393409328,20.947992753865297,92.76968219568917,92.76968219568917,0.9999999992012657,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2088,9,0.06705690518671184,96.63244668586808,1.3207324366221658,1.83913888511885,0.25,1.0911248368792599,30,7,2.5760930935833644,18.03265165508355,77.28279280750094,77.28279280750094,0.9999999852592734,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2088,10,0.06705690518671184,96.63244668586808,1.243603460048037,1.83913888511885,0.25,1.0911248368792599,31,7,2.4256527633860316,16.97956934370222,75.19523566496699,75.19523566496699,0.999999957746107,0.15,0.6
