district_id,province_name,district_name,pi_scenario,year,month,V_TR,pi_global,seasonal_multiplier,M_climate,eta,rho,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month
TUR.10.4_1,Artvin,Hopa,high,2027,2,0.06705690518671184,1.559886660763142,0.6545846179366359,1.1899957644146502,0.25,1.0911248368792599,28,7,0.0222260461458877,0.15558232302121391,0.6223292920848557,0.6223292920848557,0.14408338761289696
TUR.10.4_1,Artvin,Hopa,high,2027,3,0.06705690518671184,1.559886660763142,0.6517097770197132,1.1899957644146502,0.25,1.0911248368792599,31,7,0.02212843256755,0.15489902797285,0.68598140959405,0.68598140959405,0.14349834417396057
TUR.10.4_1,Artvin,Hopa,high,2027,4,0.06705690518671184,1.559886660763142,0.8013462854757657,1.1899957644146502,0.25,1.0911248368792599,30,7,0.027209254589517645,0.19046478212662352,0.8162776376855294,0.8162776376855294,0.1734251325745204
TUR.10.4_1,Artvin,Hopa,high,2027,5,0.06705690518671184,1.559886660763142,1.103207914941687,1.1899957644146502,0.25,1.0911248368792599,31,7,0.03745879349150247,0.26221155444051725,1.1612225982365765,1.1612225982365765,0.2306517525478896
TUR.10.4_1,Artvin,Hopa,high,2027,6,0.06705690518671184,1.559886660763142,1.2494033544433176,1.1899957644146502,0.25,1.0911248368792599,30,7,0.04242277598611727,0.29695943190282087,1.272683279583518,1.272683279583518,0.25692584314491007
TUR.10.4_1,Artvin,Hopa,high,2027,7,0.06705690518671184,1.559886660763142,1.4337240087847871,1.1899957644146502,0.25,1.0911248368792599,31,7,0.048681278335205885,0.3407689483464412,1.5091196283913824,1.5091196283913824,0.28877678147571706
TUR.10.4_1,Artvin,Hopa,high,2027,8,0.06705690518671184,1.559886660763142,1.5342554185233497,1.1899957644146502,0.25,1.0911248368792599,31,7,0.05209476482837113,0.36466335379859793,1.614937709679505,1.614937709679505,0.30556961111517844
TUR.10.4_1,Artvin,Hopa,high,2027,9,0.06705690518671184,1.559886660763142,1.3207324366221658,1.1899957644146502,0.25,1.0911248368792599,30,7,0.044844714156690585,0.3139129990968341,1.3453414247007176,1.3453414247007176,0.26941741326055857
TUR.10.4_1,Artvin,Hopa,high,2027,10,0.06705690518671184,1.559886660763142,1.243603460048037,1.1899957644146502,0.25,1.0911248368792599,31,7,0.04222584389065018,0.2955809072345512,1.3090011606101555,1.3090011606101555,0.25590079072163396
TUR.10.4_1,Artvin,Hopa,high,2027,11,0.06705690518671184,1.559886660763142,0.7251823004971923,1.1899957644146502,0.25,1.0911248368792599,30,7,0.024623150060931957,0.1723620504265237,0.7386945018279587,0.7386945018279587,0.15832561057339867
TUR.10.4_1,Artvin,Hopa,high,2027,12,0.06705690518671184,1.559886660763142,0.6541469635058071,1.1899957644146502,0.25,1.0911248368792599,31,7,0.02221118584011667,0.15547830088081668,0.6885467610436167,0.6885467610436167,0.14399434870394623
TUR.10.4_1,Artvin,Hopa,high,2028,1,0.06705690518671184,1.7941097833543158,0.6281034622015411,1.1526531804568647,0.25,1.0911248368792599,31,7,0.023759473405347852,0.16631631383743498,0.7365436755657834,0.7365436755657834,0.1532216558845193
TUR.10.4_1,Artvin,Hopa,high,2028,2,0.06705690518671184,1.7941097833543158,0.6545846179366359,1.1526531804568647,0.25,1.0911248368792599,29,7,0.02476118467314687,0.1733282927120281,0.7180743555212592,0.7180743555212592,0.15913847918183488
TUR.10.4_1,Artvin,Hopa,high,2028,3,0.06705690518671184,1.7941097833543158,0.6517097770197132,1.1526531804568647,0.25,1.0911248368792599,31,7,0.02465243713325779,0.17256705993280452,0.7642255511309914,0.7642255511309914,0.15849814413830943
TUR.10.4_1,Artvin,Hopa,high,2028,4,0.06705690518671184,1.7941097833543158,0.8013462854757657,1.1526531804568647,0.25,1.0911248368792599,30,7,0.03031278587686955,0.21218950113808685,0.9093835763060866,0.9093835763060866,0.19118858764004187
TUR.10.4_1,Artvin,Hopa,high,2028,5,0.06705690518671184,1.7941097833543158,1.103207914941687,1.1526531804568647,0.25,1.0911248368792599,31,7,0.04173140365084577,0.2921198255559204,1.293673513176219,1.293673513176219,0.2533209406207114
TUR.10.4_1,Artvin,Hopa,high,2028,6,0.06705690518671184,1.7941097833543158,1.2494033544433176,1.1526531804568647,0.25,1.0911248368792599,30,7,0.047261585962924124,0.33083110174046887,1.4178475788877236,1.4178475788877236,0.2816735171118321
TUR.10.4_1,Artvin,Hopa,high,2028,7,0.06705690518671184,1.7941097833543158,1.4337240087847871,1.1526531804568647,0.25,1.0911248368792599,31,7,0.054233943143590715,0.379637602005135,1.6812522374513121,1.6812522374513121,0.31589071587220674
TUR.10.4_1,Artvin,Hopa,high,2028,8,0.06705690518671184,1.7941097833543158,1.5342554185233497,1.1526531804568647,0.25,1.0911248368792599,31,7,0.05803677738958166,0.4062574417270716,1.7991400990770317,1.7991400990770317,0.3338613465370084
TUR.10.4_1,Artvin,Hopa,high,2028,9,0.06705690518671184,1.7941097833543158,1.3207324366221658,1.1526531804568647,0.25,1.0911248368792599,30,7,0.049959774291827845,0.3497184200427949,1.4987932287548353,1.4987932287548353,0.2951134563001201
TUR.10.4_1,Artvin,Hopa,high,2028,10,0.06705690518671184,1.7941097833543158,1.243603460048037,1.1526531804568647,0.25,1.0911248368792599,31,7,0.047042191476296895,0.32929534033407826,1.4583079357652038,1.4583079357652038,0.2805694914792378
TUR.10.4_1,Artvin,Hopa,high,2028,11,0.06705690518671184,1.7941097833543158,0.7251823004971923,1.1526531804568647,0.25,1.0911248368792599,30,7,0.027431706111442192,0.19202194278009535,0.8229511833432658,0.8229511833432658,0.17471124083675893
TUR.10.4_1,Artvin,Hopa,high,2028,12,0.06705690518671184,1.7941097833543158,0.6541469635058071,1.1526531804568647,0.25,1.0911248368792599,31,7,0.02474462937702804,0.1732124056391963,0.7670835106878693,0.7670835106878693,0.15904102855500557
TUR.10.4_1,Artvin,Hopa,high,2029,1,0.06705690518671184,2.0568623771561647,0.6281034622015411,1.3091381969341958,0.25,1.0911248368792599,31,7,0.03093711932916117,0.2165598353041282,0.9590506992039962,0.9590506992039962,0.19471565095285714
TUR.10.4_1,Artvin,Hopa,high,2029,2,0.06705690518671184,2.0568623771561647,0.6545846179366359,1.3091381969341958,0.25,1.0911248368792599,28,7,0.03224144373469653,0.22569010614287568,0.9027604245715027,0.9027604245715027,0.2020346520868347
TUR.10.4_1,Artvin,Hopa,high,2029,3,0.06705690518671184,2.0568623771561647,0.6517097770197132,1.3091381969341958,0.25,1.0911248368792599,31,7,0.03209984397947872,0.22469890785635105,0.9950951633638404,0.9950951633638404,0.2012433180816109
TUR.10.4_1,Artvin,Hopa,high,2029,4,0.06705690518671184,2.0568623771561647,0.8013462854757657,1.3091381969341958,0.25,1.0911248368792599,30,7,0.03947016240102964,0.2762911368072075,1.1841048720308893,1.1841048720308893,0.24140795545707383
TUR.10.4_1,Artvin,Hopa,high,2029,5,0.06705690518671184,2.0568623771561647,1.103207914941687,1.3091381969341958,0.25,1.0911248368792599,31,7,0.05433830087450569,0.3803681061215398,1.6844873271096763,1.6844873271096763,0.31639027803201036
TUR.10.4_1,Artvin,Hopa,high,2029,6,0.06705690518671184,2.0568623771561647,1.2494033544433176,1.3091381969341958,0.25,1.0911248368792599,30,7,0.06153913008405691,0.43077391058839837,1.8461739025217074,1.8461739025217074,0.34999414639600634
TUR.10.4_1,Artvin,Hopa,high,2029,7,0.06705690518671184,2.0568623771561647,1.4337240087847871,1.3091381969341958,0.25,1.0911248368792599,31,7,0.07061780966688237,0.4943246676681766,2.1891520996733536,2.1891520996733536,0.3900172907255105
TUR.10.4_1,Artvin,Hopa,high,2029,8,0.06705690518671184,2.0568623771561647,1.5342554185233497,1.3091381969341958,0.25,1.0911248368792599,31,7,0.07556946557482694,0.5289862590237886,2.342653432819635,2.342653432819635,0.41079803479679333
TUR.10.4_1,Artvin,Hopa,high,2029,9,0.06705690518671184,2.0568623771561647,1.3207324366221658,1.3091381969341958,0.25,1.0911248368792599,30,7,0.065052430773838,0.45536701541686603,1.95157292321514,1.95157292321514,0.3657848415122642
TUR.10.4_1,Artvin,Hopa,high,2029,10,0.06705690518671184,2.0568623771561647,1.243603460048037,1.3091381969341958,0.25,1.0911248368792599,31,7,0.061253457363237306,0.42877420154266116,1.8988571782603565,1.8988571782603565,0.3486930233105521
TUR.10.4_1,Artvin,Hopa,high,2029,11,0.06705690518671184,2.0568623771561647,0.7251823004971923,1.3091381969341958,0.25,1.0911248368792599,30,7,0.03571871947217266,0.2500310363052086,1.0715615841651798,1.0715615841651798,0.2212233876523083
TUR.10.4_1,Artvin,Hopa,high,2029,12,0.06705690518671184,2.0568623771561647,0.6541469635058071,1.3091381969341958,0.25,1.0911248368792599,31,7,0.03221988714702222,0.22553921002915556,0.998816501557689,0.998816501557689,0.20191423313180357
TUR.10.4_1,Artvin,Hopa,high,2030,1,0.06705690518671184,2.3514338482057804,0.6281034622015411,1.271643461350961,0.25,1.0911248368792599,31,7,0.03435478788900959,0.24048351522306716,1.0649984245592974,1.0649984245592974,0.2137523935423068
TUR.10.4_1,Artvin,Hopa,high,2030,2,0.06705690518671184,2.3514338482057804,0.6545846179366359,1.271643461350961,0.25,1.0911248368792599,28,7,0.035803202908322285,0.250622420358256,1.002489681433024,1.002489681433024,0.22168380756582096
TUR.10.4_1,Artvin,Hopa,high,2030,3,0.06705690518671184,2.3514338482057804,0.6517097770197132,1.271643461350961,0.25,1.0911248368792599,31,7,0.03564596042223671,0.24952172295565694,1.1050247730893379,1.1050247730893379,0.22082664530280982
TUR.10.4_1,Artvin,Hopa,high,2030,4,0.06705690518671184,2.3514338482057804,0.8013462854757657,1.271643461350961,0.25,1.0911248368792599,30,7,0.043830488637446825,0.3068134204621278,1.3149146591234047,1.3149146591234047,0.2642121289380912
TUR.10.4_1,Artvin,Hopa,high,2030,5,0.06705690518671184,2.3514338482057804,1.103207914941687,1.271643461350961,0.25,1.0911248368792599,31,7,0.06034113198875661,0.42238792392129626,1.870575091651455,1.870575091651455,0.3445202861937683
TUR.10.4_1,Artvin,Hopa,high,2030,6,0.06705690518671184,2.3514338482057804,1.2494033544433176,1.271643461350961,0.25,1.0911248368792599,30,7,0.0683374472722528,0.4783621309057696,2.050123418167584,2.050123418167584,0.38020229156822216
TUR.10.4_1,Artvin,Hopa,high,2030,7,0.06705690518671184,2.3514338482057804,1.4337240087847871,1.271643461350961,0.25,1.0911248368792599,31,7,0.07841906179045582,0.5489334325331907,2.4309909155041307,2.4309909155041307,0.4224345054457901
TUR.10.4_1,Artvin,Hopa,high,2030,8,0.06705690518671184,2.3514338482057804,1.5342554185233497,1.271643461350961,0.25,1.0911248368792599,31,7,0.08391773432705651,0.5874241402893956,2.601449764138752,2.601449764138752,0.44424300537071537
TUR.10.4_1,Artvin,Hopa,high,2030,9,0.06705690518671184,2.3514338482057804,1.3207324366221658,1.271643461350961,0.25,1.0911248368792599,30,7,0.07223886739813927,0.5056720717869749,2.167166021944178,2.167166021944178,0.3968998873781684
